,radius,movement
9847,0.1054159211720996,[  3.20193697 -14.90429234]
9848,0.03590480523612894,[ 0.13148936 -7.83702128]
9849,0.11297183227043407,[ -0.99011901 -13.06056106]
9850,0.03626207577932128,[ 0.74177468 -6.35061482]
9851,0.033296746591493634,[ 0.01281443 -6.02705268]
9852,0.03590480523612894,[ 1.36 -6.3 ]
9853,0.11601197613877214,[ -0.23990994 -15.51762847]
9854,0.034811000225527716,[ 0.01196809 -6.45212766]
9855,0.09660995022605648,[ -0.85739322 -13.95887839]
9856,0.03554394376350865,[ 0.40510204 -7.23061224]
9857,0.03406228904727216,[ 0.05277778 -5.60138889]
9858,0.033296746591493634,[-0.83372093 -6.55      ]
9859,0.10492561190404735,[ -0.1638261  -13.21125257]
9860,0.03590480523612894,[  6.02 -22.9 ]
9861,0.03251318397229605,[-0.13770325 -4.90294715]
9862,0.03799807421080277,[  3.11428571 -26.59642857]
9863,0.11365444774061598,[ -0.14342006 -12.85588736]
9864,0.03406228904727216,[-0.01527778 -6.38611111]
9865,0.11897446082545188,[  0.88237343 -14.57591377]
9866,0.03251318397229605,[ 0.77716186 -5.14079823]
9867,0.03554394376350865,[ -1.79639298 -27.61888942]
9868,0.03251318397229605,[  1.7804878 -20.7804878]
9869,0.10735476723954324,[ -0.66384911 -14.51830564]
9870,0.03251318397229605,[ 0.54878049 -6.10365854]
9871,0.11136279215072989,[ -2.09124412 -15.58096072]
9872,0.032907297561441534,[  5.78095238 -24.41587302]
9873,0.1131998281275235,[ -1.29529746 -13.49261338]
9874,0.03211423409074988,[ 1.80609756 -6.44512195]
9875,0.033296746591493634,[-0.25581395 -6.6744186 ]
9876,0.03406228904727216,[ 0.31616162 -7.50656566]
9877,0.0992428561575031,[  1.04063884 -12.42224627]
9878,0.032907297561441534,[ 0.10559006 -6.00828157]
9879,0.11066604208573352,[ -0.52677994 -14.34067136]
9880,0.033681692866586,[ 1.33558994 -6.24371373]
9881,0.09026328072234194,[  2.418974   -14.63334124]
9882,0.03517938085701023,[ 0.21511628 -6.91327519]
9883,0.09714224048170114,[  0.42734888 -12.99997593]
9884,0.03731336814290423,[ 0.90831075 -7.24977416]
9885,0.11019909467775947,[ -4.1879731  -11.94613947]
9886,0.03590480523612894,[ 1.53659574 -6.74680851]
9887,0.03406228904727216,[-0.41555556 -6.53777778]
9888,0.03443867935796615,[-0.28571429 -6.20910973]
9889,0.11755739882523539,[  2.25254164 -13.65057863]
9890,0.03443867935796615,[-0.25098814 -5.87549407]
9891,0.03626207577932128,[ 0.78186275 -5.90808824]
9892,0.032907297561441534,[-0.18253968 -6.04761905]
9893,0.03554394376350865,[ 1.48531608 -7.53409657]
9894,0.10590396045326096,[  0.45337491 -14.7095867 ]
9895,0.1080728673337662,[  6.15858685 -12.43812948]
9896,0.04093777657320507,[ -8.32388517 -22.29972129]
9897,0.10831117604062658,[  7.60094905 -20.52052947]
9898,0.10687335330162032,[ -3.47915875 -11.61256509]
9899,0.08234655733771322,[  5.65698245 -15.00325782]
9900,0.12090913175919737,[  0.24321391 -12.64040231]
9901,0.1125144545532508,[ -1.22473327 -12.43207552]
9902,0.12144107067490549,[  1.17067987 -15.79761189]
9903,0.03731336814290423,[ 0.04750403 -7.36876006]
9904,0.09911287200721187,[ -0.11014527 -14.29159845]
9905,0.034811000225527716,[ 0.56320401 -6.24155194]
9906,0.10747478378595322,[ -0.37327982 -14.44861976]
9907,0.09335249361393524,[  5.01242604 -15.53823292]
9908,0.03406228904727216,[-0.78823529 -6.81045752]
9909,0.03517938085701023,[-0.13916667 -6.25416667]
9910,0.11962282781054923,[ -1.68027411 -15.01235216]
9911,0.03833584151300923,[ 1.18522267 -8.40823212]
9912,0.11656626489481196,[  0.11103673 -15.67520261]
9913,0.09832935875328712,[ -0.62611825 -12.06212853]
9914,0.1139942226324083,[  0.6279881 -14.737646 ]
9915,0.11297183227043407,[ -1.06285496 -13.42378502]
9916,0.10771441570838683,[  5.49870837 -14.42965167]
9917,0.10890466637939827,[ -4.68500906 -13.85767663]
9918,0.08824112666907584,[  4.70065365 -13.75449385]
9919,0.10735476723954324,[  3.42052048 -13.59853013]
9920,0.10843013398536631,[  3.29699503 -13.79532908]
9921,0.11645561820172774,[  1.54854825 -13.40477891]
9922,0.10925921316552989,[ -2.62763466 -14.87231223]
9923,0.10878622733796384,[  1.48409107 -14.43879432]
9924,0.10961261316059097,[ -0.6896042  -15.00417263]
9925,0.11489537675561261,[  2.66188616 -14.08878348]
9926,0.06482781368582924,[ -0.76407335 -14.73397155]
9927,0.11297183227043407,[  1.44147598 -15.09231086]
9928,0.11194010442871269,[  0.14140109 -15.69461192]
9929,0.09780352953605045,[  4.40798824 -13.32614555]
9930,0.11897446082545188,[ -1.50092746 -14.48726458]
9931,0.10843013398536631,[ -0.74319569 -13.89283857]
9932,0.054923790759230956,[ -7.5726665 -16.6021156]
9933,0.10231294598945014,[ -6.44120733 -19.23828956]
9934,0.10795351570449638,[ -3.53782948 -12.60160339]
9935,0.0860217991215865,[ -2.26249614 -15.29315177]
9936,0.1278533765493989,[ 0.11305034 -4.27893979]
9937,0.09872189268432459,[-1.40619712 -9.81502903]
9938,0.10578216172353908,[  1.1823465  -11.66794407]
9939,0.0998902397744809,[ -1.73174755 -15.82795653]
9940,0.09780352953605045,[ -0.84146849 -14.34498618]
9941,0.11722795194070736,[ -0.32599688 -13.05925853]
9942,0.10231294598945014,[  0.02044788 -13.73739705]
9943,0.11634486628109422,[  0.27112816 -12.6960147 ]
9944,0.1112469701826786,[  2.06787026 -14.34419954]
9945,0.10890466637939827,[  2.37698149 -12.38338881]
9946,0.10843013398536631,[  0.72647528 -13.95244551]
9947,0.09767162990821954,[  3.80215609 -14.06453082]
9948,0.11043281518352945,[ -6.11977985 -12.52700054]
9949,0.10890466637939827,[  0.30309383 -14.00682676]
9950,0.10529355790256793,[  2.88532826 -12.57220561]
9951,0.11054949013966757,[ -0.64291787 -15.02140512]
9952,0.10319118481007158,[  2.21553362 -12.09152542]
9953,0.11078247140997638,[  4.95853605 -10.3536046 ]
9954,0.1036896958507927,[  0.74540448 -17.47545931]
9955,0.11331365402669595,[ -0.43800327 -12.09795968]
9956,0.056085098691793525,[ -0.85426188 -19.3558551 ]
9957,0.09182087973522178,[ -0.83389842 -16.57530581]
9958,0.10091741578365145,[  1.03941668 -14.79468224]
9959,0.11066604208573352,[  2.66908973 -12.86323555]
9960,0.10783403197590292,[  0.48465399 -11.63029525]
9961,0.10890466637939827,[  0.02229191 -14.06287871]
9962,0.11308588765765591,[  2.06641189 -13.72921682]
9963,0.11634486628109422,[ -0.04586835 -14.50069678]
9964,0.10529355790256793,[ -1.8816195  -14.03608854]
9965,0.09594043453506282,[  0.60996148 -15.71069678]
9966,0.09872189268432459,[  1.80217449 -13.80476317]
9967,0.11864894869472854,[ -1.86623428 -13.02345078]
9968,0.12058884210581132,[ -0.57917656 -13.91817948]
9969,0.1120552099649632,[  0.71116911 -15.05344169]
9970,0.10206063254496497,[ -4.60029089 -13.5210763 ]
9971,0.09976109913900508,[  2.18540483 -13.73468381]
9972,0.1126289731117017,[ -0.7640847  -12.19683284]
9973,0.10973016023260992,[ -2.50573389 -13.19316602]
9974,0.11297183227043407,[  1.56380471 -14.05050505]
9975,0.10480267617125948,[ -0.84017438 -15.84422535]
9976,0.1028157153365364,[  0.72626642 -13.05494505]
9977,0.10914115887587877,[ -0.12554113 -15.15137085]
9978,0.09780352953605045,[  4.26418258 -13.15746681]
9979,0.10723461637118688,[-1.34156344e-02 -1.40626578e+01]
9980,0.08450987466743581,[ -3.90083613 -12.52516702]
9981,0.10356529305152865,[  3.9468606  -14.95782745]
9982,0.10590396045326096,[  0.65935704 -14.82507184]
9983,0.10256463873383415,[  1.20571248 -14.99339934]
9984,0.10269025377017432,[  2.35498978 -14.19867593]
9985,0.11331365402669595,[-4.01606426e-03 -1.46766917e+01]
9986,0.09963179111428998,[ -3.74224387 -18.49347042]
9987,0.09832935875328712,[ -5.63007833 -14.98061619]
9988,0.10418582163016926,[ -3.30502073 -12.25828327]
9989,0.09937267028252655,[ -5.3705396  -15.98096171]
9990,0.10626851905446187,[  4.52231941 -13.63988007]
9991,0.10430948436999549,[ -0.94877373 -14.45707404]
9992,0.11170953754245573,[  1.33064976 -12.20875685]
9993,0.113427365700093,[  0.44427003 -13.32542285]
9994,0.10455637106889328,[  1.24109406 -11.37251244]
9995,0.11656626489481196,[  0.59211286 -13.98610833]
9996,0.10430948436999549,[  0.51819329 -13.47797537]
9997,0.09700944173132722,[ -1.00943112 -14.17450512]
9998,0.10961261316059097,[ -0.32628356 -15.18067073]
9999,0.1120552099649632,[ -2.42735288 -12.71709956]
10000,0.09727485793659914,[  0.88910353 -14.55699703]
10001,0.10053345466116102,[ -2.58001337 -13.65398653]
10002,0.08706452566677653,[  3.78293478 -13.51703507]
10003,0.10180769378547276,[  0.49965733 -15.41317646]
10004,0.10294102399405484,[  0.36582872 -14.09800529]
10005,0.09594043453506282,[  2.5043448  -11.86393097]
10006,0.10001921366909546,[  1.05001305 -13.12436383]
10007,0.10443300067658315,[ -2.82756133 -14.75048356]
10008,0.10294102399405484,[ -4.81807277 -13.32465343]
10009,0.10711433072887463,[  1.84722145 -12.86911   ]
10010,0.113427365700093,[ -2.481302   -12.19311957]
10011,0.11810443481283796,[  0.21264493 -13.07791128]
10012,0.06342053075951334,[  3.47909699 -14.96042363]
10013,0.09417742122518083,[ -1.56012072 -17.8563361 ]
10014,0.11159407545729497,[ -1.58599379 -13.22901656]
10015,0.10480267617125948,[  0.84325008 -12.49067865]
10016,0.10206063254496497,[  2.26040529 -12.08029055]
10017,0.09740729483650816,[  0.79489816 -14.10362808]
10018,0.10626851905446187,[ -5.9070168  -12.42282473]
10019,0.09911287200721187,[  3.72256302 -15.70896661]
10020,0.113427365700093,[  2.20974681 -12.58714268]
10021,0.11078247140997638,[ -1.18159281 -14.07082703]
10022,0.10723461637118688,[  2.14707669 -11.72729593]
10023,0.10735476723954324,[ -0.31571415 -14.57115067]
10024,0.09139871253473651,[  1.33335058 -13.93258156]
10025,0.10843013398536631,[  2.45886187 -13.99592931]
10026,0.09553647301650826,[  1.02268319 -13.35024032]
10027,0.11388107697412324,[  0.19801396 -13.38814174]
10028,0.08882358267347379,[  2.3046989  -13.44942572]
10029,0.11194010442871269,[  0.64025874 -14.88933224]
10030,0.09362827706148177,[  0.32334168 -15.14102003]
10031,0.12016046120624181,[ -0.30502256 -12.61676004]
10032,0.04598058572955262,[ -4.31768103 -17.57222096]
10033,0.0925202110852245,[  1.59627279 -18.06798853]
10034,0.10294102399405484,[  0.58236223 -15.13377727]
10035,0.09911287200721187,[ 4.46712758 -9.43413354]
10036,0.09714224048170114,[  2.65418265 -15.09436403]
10037,0.09780352953605045,[ -0.26739103 -14.26586875]
10038,0.056542943828827956,[ -5.3055654  -19.17520383]
10039,0.10854896156511759,[ -0.11904405 -12.49907291]
10040,0.09069073353492609,[  4.18257893 -13.98684435]
10041,0.11478311939929704,[ -0.664601  -13.6012992]
10042,0.1002766638084153,[  3.11505879 -14.04489304]
10043,0.08997718402572139,[  0.22215417 -13.94951413]
10044,0.10711433072887463,[ 4.66825245 -9.93891944]
10045,0.09832935875328712,[ -0.84018136 -14.10850042]
10046,0.11645561820172774,[  8.15769866 -14.9893805 ]
10047,0.07035876171402046,[ -3.52163147 -18.7555767 ]
10048,0.1112469701826786,[ -6.7399635  -18.63430657]
10049,0.09594043453506282,[  4.6103882  -13.65846505]
10050,0.10937714003543697,[ -1.27514368 -14.69995211]
10051,0.04598058572955262,[-0.79600887 -9.10033259]
10052,0.10014802146705175,[  1.8645525  -15.21755417]
10053,0.09700944173132722,[  3.47723445 -13.04032113]
10054,0.11308588765765591,[ -1.20409896 -15.02491107]
10055,0.11376781878899364,[  0.88023808 -13.27125234]
10056,0.10231294598945014,[  1.6238305  -12.64136237]
10057,0.09445079602728035,[ -1.90952261 -15.33478761]
10058,0.10269025377017432,[  1.70106385 -13.83930858]
10059,0.10001921366909546,[  1.90836508 -15.03288884]
10060,0.10319118481007158,[ -2.65438718 -14.01118413]
10061,0.1108987784986071,[ -0.37405409 -14.15466796]
10062,0.1050484037680709,[ -2.28392271 -13.87075019]
10063,0.10480267617125948,[  0.2740501  -14.99237454]
10064,0.11623400883211767,[ -0.96252856 -14.5889703 ]
10065,0.11308588765765591,[  3.39050266 -12.3754502 ]
10066,0.10626851905446187,[  0.48766212 -12.49540532]
10067,0.1054159211720996,[  2.44338669 -14.72578698]
10068,0.10819208730088682,[ -1.88089582 -12.10020297]
10069,0.03799807421080277,[ -4.4830402  -20.56963388]
10070,0.1002766638084153,[  0.85192308 -15.59807692]
10071,0.11031601682701694,[  2.32101985 -14.10698247]
10072,0.06999135052539376,[  8.38118701 -15.15027996]
10073,0.10843013398536631,[  6.79093034 -16.65459726]
10074,0.09700944173132722,[  4.60430528 -14.06243551]
10075,0.10243886966294106,[  1.607928   -15.19409244]
10076,0.10914115887587877,[  1.40921177 -13.05398071]
10077,0.10771441570838683,[  0.35522013 -13.52654088]
10078,0.10306618030045288,[  1.18421568 -14.39418346]
10079,0.0798024178385536,[ -6.81153846 -12.83340081]
10080,0.05178264652576432,[ -2.3969496  -15.07599469]
10081,0.09431420767522797,[  2.75752736 -11.68019077]
10082,0.10455637106889328,[  0.47624073 -14.47992071]
10083,0.05103031627248249,[ -0.53279703 -10.66787482]
10084,0.04817135113612482,[ -8.4651341  -15.55145889]
10085,0.08328057462613124,[  3.79076208 -16.69065056]
10086,0.03406228904727216,[ -2.75396825 -14.47142857]
10087,0.09950231504774462,[ -1.82253086 -12.93306327]
10088,0.12058884210581132,[  0.16958784 -12.44839263]
10089,0.09404043581270907,[ -0.35043362 -12.20225716]
10090,0.1050484037680709,[  2.18793915 -14.4141483 ]
10091,0.10663183129052593,[ -3.07419501 -13.14371533]
10092,0.10129992157347922,[ -4.88345314 -13.56733218]
10093,0.05026672733058051,[ 0.14328679 -9.50762621]
10094,0.10723461637118688,[ -1.64951106 -14.70228437]
10095,0.061772962658199274,[  0.31756757 -13.85810811]
10096,0.11623400883211767,[  4.72857097 -15.12181395]
10097,0.06239589904724462,[  4.06197423 -13.18802577]
10098,0.08661917990398044,[ -0.17496046 -14.81156732]
10099,0.11182488041008681,[ -1.59318002 -13.90607454]
10100,0.057894758843226174,[  1.66616541 -12.90427993]
10101,0.1126289731117017,[  3.30315758 -12.48362177]
10102,0.045699356267368256,[ 0.76867284 -9.28271605]
10103,0.03900260178593648,[-0.4946545  -7.96114733]
10104,0.056085098691793525,[  0.36940712 -11.35960804]
10105,0.1036896958507927,[  0.44949461 -12.78714001]
10106,0.10319118481007158,[ -1.94771389 -15.95861298]
10107,0.034811000225527716,[-0.50320838 -5.74468085]
10108,0.09349048702793619,[  1.48599369 -13.29027134]
10109,0.034811000225527716,[-0.3040619  -5.01121857]
10110,0.04626010554261225,[ 0.71837349 -6.5909262 ]
10111,0.06868993698426523,[-0.01066697 -2.09937121]
10112,0.10480267617125948,[ -7.21449391 -15.56338028]
10113,0.05227818553444664,[ -1.01356795 -13.50317999]
10114,0.03517938085701023,[  1.6375     -17.60833333]
10115,0.0572228433335207,[ 0.04815046 -7.90993032]
10116,0.032907297561441534,[-0.13356562 -4.43670151]
10117,0.0399818990096143,[ 2.57439105 -7.99242923]
10118,0.11886605582724658,[  1.04444807 -13.92416303]
10119,0.03406228904727216,[-0.75507246 -5.11207729]
10120,0.05301280963235855,[  5.91415848 -13.15703632]
10121,0.055854768771227865,[  0.52066116 -12.47107438]
10122,0.10193424162025967,[ -0.72848156 -13.78241257]
10123,0.06301267745665633,[  0.44369329 -13.90304216]
10124,0.09567131637651329,[ -0.16195305 -14.26738028]
10125,0.11755739882523539,[ -4.55282634 -13.47042756]
10126,0.04626010554261225,[-0.1455051  -6.82437442]
10127,0.11799523050394453,[  3.00423226 -12.17187239]
10128,0.03406228904727216,[-0.16640827 -6.68888889]
10129,0.0418718384251315,[ 2.09815321 -9.79240766]
10130,0.033681692866586,[ 0.77272727 -5.11590909]
10131,0.10306618030045288,[ -2.4715005  -13.91083151]
10132,0.032907297561441534,[  7.95918367 -19.73809524]
10133,0.10443300067658315,[  3.17404533 -14.14906967]
10134,0.041251480598137866,[ 0.3030303  -6.65196078]
10135,0.03211423409074988,[-3.85294118 -9.05588235]
10136,0.062188946904840385,[  2.09904762 -24.71428571]
10137,0.11788592503305098,[  0.01684966 -12.35916542]
10138,0.03251318397229605,[ 0.93974175 -2.36126255]
10139,0.03211423409074988,[ -1.03595506 -11.66797753]
10140,0.09526621371122208,[  0.73226584 -15.16847452]
10141,0.03211423409074988,[ -1.60789474 -21.00526316]
10142,0.03443867935796615,[-0.13833992 -6.50395257]
10143,0.045416385396362884,[ 0.12971698 -6.84386792]
10144,0.11194010442871269,[  0.73442753 -14.80240634]
10145,0.03251318397229605,[  4.90952006 -29.43548387]
10146,0.04093777657320507,[  5.53692308 -10.25384615]
10147,0.11940709665606368,[  2.6972759  -12.27628642]
10148,0.032907297561441534,[  3.11190476 -14.82619048]
10149,0.032907297561441534,[-0.28571429 -6.16666667]
10150,0.045699356267368256,[-0.82962963 -2.12098765]
10151,0.033296746591493634,[  1.9445905  -13.73023256]
10152,0.11590080028559833,[  1.38673934 -13.60500468]
10153,0.043680080789596086,[-5.12162162 -9.61343161]
10154,0.11875755187416592,[ -4.81210919 -12.17809934]
10155,0.0716298614782726,[  0.93153599 -11.74765361]
10156,0.03965815360848396,[ 0.34881603 -9.31026108]
10157,0.06442886950523666,[  0.84668192 -12.77835894]
10158,0.03211423409074988,[-0.10909091 -5.02954545]
10159,0.03211423409074988,[-0.28292683 -5.95731707]
10160,0.11601197613877214,[  1.57060088 -12.61172703]
10161,0.055854768771227865,[  1.88627534 -11.61079325]
10162,0.033296746591493634,[ 0.61826432 -5.95235394]
10163,0.1190827671390276,[  0.68383128 -15.28020451]
10164,0.05811700441605883,[ -4.81367814 -11.44045023]
10165,0.0399818990096143,[ 1.01658337 -7.91662881]
10166,0.0399818990096143,[ -4.76159965 -24.43725144]
10167,0.0851178672161683,[-0.08778606 -9.96949113]
10168,0.0611436800759377,[  5.27824361 -12.27000744]
10169,0.10001921366909546,[ -0.14546834 -16.34325786]
10170,0.03900260178593648,[-0.44982513 -7.75760022]
10171,0.05943302791362329,[  4.9528721  -11.21876653]
10172,0.11101496373581357,[ -1.02599464 -13.30686156]
10173,0.09859122169034328,[  0.46165407 -14.11620992]
10174,0.08809491094862971,[ -2.28128461 -13.08977021]
10175,0.04484508736650191,[-0.48840049 -7.07081807]
10176,0.04062165001543845,[-0.15104167 -5.43939394]
10177,0.10467959606282876,[  2.44283584 -13.67148302]
10178,0.05077706251929806,[ -1.08682927 -11.92536585]
10179,0.03211423409074988,[ -9.17674419 -24.09127907]
10180,0.03211423409074988,[  1.35  -16.225]
10181,0.08265906911485917,[ -2.20174375 -15.75219672]
10182,0.03554394376350865,[ -3.29578755 -20.75745683]
10183,0.03696625949953569,[-0.35733539 -5.81170581]
10184,0.033296746591493634,[  5.52676011 -28.95747053]
10185,0.10638976098671062,[  1.85453954 -14.82783665]
10186,0.058338403329857166,[ -3.57606679 -10.61827458]
10187,0.03251318397229605,[  5.95723788 -16.78618942]
10188,0.11799523050394453,[ -1.38752437 -13.51042885]
10189,0.03965815360848396,[ 1.28882657 -6.11691113]
10190,0.09976109913900508,[  4.12909721 -12.15146993]
10191,0.052031005967529964,[ 0.17124542 -6.15695971]
10192,0.10243886966294106,[  1.17144989 -13.88841007]
10193,0.11489537675561261,[ -0.67564091 -13.58545799]
10194,0.04338394123411051,[  3.01369863 -10.9640411 ]
10195,0.03211423409074988,[  2.32073171 -20.10487805]
10196,0.03211423409074988,[  6.59883721 -19.14186047]
10197,0.03211423409074988,[  7.19318182 -17.425     ]
10198,0.11821353824008812,[  1.75772526 -13.28868281]
10199,0.0418718384251315,[ 1.0013369 -7.4171123]
10200,0.10795351570449638,[ -3.79421776 -12.92814239]
10201,0.05052253929987899,[  1.50568182 -10.46780303]
10202,0.058778699412617694,[-1.32652124 -3.71113662]
10203,0.11217019738358705,[ -3.08199768 -13.52464349]
10204,0.10626851905446187,[ -0.19158513 -12.01998882]
10205,0.03251318397229605,[ 1.17247387 -7.49477352]
10206,0.03211423409074988,[  7.53333333 -17.66666667]
10207,0.1125144545532508,[ -1.68012401 -14.97725563]
10208,0.033681692866586,[ 1.6969697  -7.00707071]
10209,0.11101496373581357,[  1.82152426 -12.64368164]
10210,0.0948593810465237,[  1.035076   -14.01995411]
10211,0.04308576628335472,[ 0.73611111 -1.36111111]
10212,0.032907297561441534,[ 0.89761905 -6.48452381]
10213,0.12165319497748163,[ -0.29208845 -14.33095266]
10214,0.11478311939929704,[ -5.76199918 -14.23364919]
10215,0.04484508736650191,[ 0.94983278 -6.35785953]
10216,0.11744768587662581,[  0.60809121 -14.23600992]
10217,0.10771441570838683,[ -0.81190622 -14.91117227]
10218,0.10626851905446187,[  1.92801696 -12.57185258]
10219,0.03443867935796615,[-0.45803842 -7.17896866]
10220,0.032907297561441534,[ 0.87261905 -6.2047619 ]
10221,0.09687646093991505,[  1.33474408 -14.43301653]
10222,0.03211423409074988,[ 0.7  -6.25]
10223,0.1061471386390026,[  1.9230418  -13.42071148]
10224,0.11054949013966757,[ -1.81972345 -13.3216153 ]
10225,0.10747478378595322,[ -0.89746126 -13.53167986]
10226,0.10104507859975798,[  6.18152109 -12.15433749]
10227,0.09753955191688815,[  0.80322979 -12.97102395]
10228,0.10937714003543697,[-1.60082360e-03 -1.43089986e+01]
10229,0.11556663101648108,[  3.99270624 -14.83321551]
10230,0.09390325056707764,[  1.25093633 -11.58201919]
10231,0.10078959126650676,[  1.67811619 -11.87633954]
10232,0.10914115887587877,[ -4.00261483 -11.88762021]
10233,0.03696625949953569,[ -8.6993951  -20.29091055]
10234,0.10142710294380852,[  5.6098032  -10.10283906]
10235,0.11433298778528327,[  5.05892386 -12.68057819]
10236,0.1131998281275235,[  2.97926921 -14.67370703]
10237,0.09417742122518083,[  3.68933113 -15.13123551]
10238,0.10843013398536631,[ -0.41266417 -12.84507717]
10239,0.0980667965790199,[  2.05220232 -13.72314212]
10240,0.10961261316059097,[  2.07086877 -13.36609531]
10241,0.11500752453902767,[ -1.7765701  -13.32738015]
10242,0.09620879991112272,[  5.60398933 -14.55114245]
10243,0.10206063254496497,[ -1.09053675 -12.02808739]
10244,0.09499518552700692,[  3.58955182 -12.3592437 ]
10245,0.10578216172353908,[  1.6876994  -13.41545551]
10246,0.10078959126650676,[ -4.65634223 -11.92185102]
10247,0.09139871253473651,[ 3.25739305 -9.56782946]
10248,0.10996487742109307,[  4.44583309 -12.71281949]
10249,0.11019909467775947,[  2.27642075 -13.36652031]
10250,0.03590480523612894,[ -5.27205082 -22.0784755 ]
10251,0.12080246289700416,[ -2.001676   -14.19225129]
10252,0.07126900345756736,[ -4.97848789 -17.56847201]
10253,0.056542943828827956,[ -0.18699597 -12.57888105]
10254,0.10356529305152865,[ -5.01547247 -19.67118557]
10255,0.11832254106475935,[ -0.86834065 -14.37620133]
10256,0.03554394376350865,[  5.22317918 -10.0303314 ]
10257,0.10218686714181648,[  2.23695722 -15.21455939]
10258,0.1251013276268419,[ -3.4638043  -11.31959612]
10259,0.11755739882523539,[  7.56218905 -13.14408222]
10260,0.11567812803326467,[  0.98689136 -16.18554139]
10261,0.11285766161744713,[ -2.25159627 -12.03961972]
10262,0.10819208730088682,[ -2.62161621 -13.07402938]
10263,0.09714224048170114,[ -1.89038396 -13.64631994]
10264,0.10566022259168344,[  2.55251292 -13.34235676]
10265,0.11422017770573131,[ -0.3227974  -12.76809469]
10266,0.04790298497483165,[  0.0638974  -11.54239019]
10267,0.10066160443231871,[  2.20187919 -13.39982277]
10268,0.055854768771227865,[  0.91139412 -11.69211489]
10269,0.10866765920754098,[ -1.09074449 -13.40109585]
10270,0.10443300067658315,[  4.49853653 -14.23004616]
10271,0.03799807421080277,[ 0.61038961 -6.01623377]
10272,0.033681692866586,[-0.05       -6.00909091]
10273,0.09293728402313658,[  3.29189566 -15.72146743]
10274,0.034811000225527716,[ 0.1306284  -5.20138545]
10275,0.034811000225527716,[-0.06576402 -6.58413926]
10276,0.04598058572955262,[-0.18126386 -9.27993348]
10277,0.10578216172353908,[  2.13038103 -14.51045296]
10278,0.032907297561441534,[ 0.27846791 -5.85403727]
10279,0.09335249361393524,[  2.67969046 -12.97296896]
10280,0.034811000225527716,[-0.06382979 -6.40425532]
10281,0.04843823046995752,[-0.29356358 -5.70565149]
10282,0.11940709665606368,[  1.61897245 -11.99831082]
10283,0.03251318397229605,[ 0.11598916 -5.85528455]
10284,0.03626207577932128,[  0.99215686 -20.20392157]
10285,0.03211423409074988,[ 1.39634146 -5.7945122 ]
10286,0.10455637106889328,[ -1.35286647 -11.78566763]
10287,0.033296746591493634,[ 1.7470337  -6.49311818]
10288,0.07882719891125002,[  0.16068465 -12.43151452]
10289,0.03211423409074988,[ 0.1   -6.975]
10290,0.039331743501314846,[-0.14117647 -4.98137255]
10291,0.03406228904727216,[ 1.41498708 -6.60516796]
10292,0.03765727742347802,[ 1.1659824  -7.17507331]
10293,0.11054949013966757,[  1.15644024 -13.03285342]
10294,0.05811700441605883,[  2.18634616 -12.56634725]
10295,0.05631448655585085,[  4.35497087 -11.73209142]
10296,0.11182488041008681,[  0.20036406 -11.64108309]
10297,0.032907297561441534,[ 0.25569358 -5.04037267]
10298,0.10590396045326096,[ 3.62698125 -7.66194797]
10299,0.033296746591493634,[-0.08250277 -7.22978959]
10300,0.03251318397229605,[ 0.28360749 -6.38570618]
10301,0.11777651811849946,[ -0.51093924 -13.82596695]
10302,0.033681692866586,[ 0.59632035 -6.48051948]
10303,0.032907297561441534,[  2.58212948 -23.82905297]
10304,0.033681692866586,[ 0.15454545 -6.26363636]
10305,0.10949493989729606,[  2.87856964 -13.95223806]
10306,0.03406228904727216,[ -6.44878049 -20.16151762]
10307,0.09458718713952648,[ -0.44456155 -14.86567312]
10308,0.03211423409074988,[  3.66  -17.715]
10309,0.032907297561441534,[ 0.50119048 -6.06666667]
10310,0.03211423409074988,[-0.81818182 -5.53409091]
10311,0.032907297561441534,[  9.76739927 -23.18315018]
10312,0.032907297561441534,[ 0.41472868 -5.64673311]
10313,0.048967625760521556,[ -0.73845667 -11.22296015]
10314,0.08405099412834478,[  7.23460499 -12.82865535]
10315,0.05153309015022644,[ -1.77196306 -11.76296472]
10316,0.033681692866586,[ 0.46541502 -6.58102767]
10317,0.10066160443231871,[ -1.31394043 -12.59514746]
10318,0.0418718384251315,[-0.56176471 -5.01470588]
10319,0.033296746591493634,[-1.2589852  -6.31342495]
10320,0.10553814257103068,[  2.31388889 -12.83796296]
10321,0.03406228904727216,[-0.96813417 -6.06121593]
10322,0.03211423409074988,[ 10.23703704 -19.73333333]
10323,0.11567812803326467,[  1.14832783 -14.87191485]
10324,0.0688773587159323,[  7.22751124 -13.55541872]
10325,0.04308576628335472,[ 0.09493912 -6.15506088]
10326,0.1038139495752415,[  1.30858644 -12.68111608]
10327,0.03517938085701023,[ 0.80910853 -5.86482558]
10328,0.033296746591493634,[ 0.88144095 -7.22207022]
10329,0.10193424162025967,[ 1.66493486 -9.70949648]
10330,0.033296746591493634,[-0.25480283 -5.53589484]
10331,0.03251318397229605,[ 0.07039911 -6.33093126]
10332,0.04598058572955262,[ 0.14099753 -5.02521239]
10333,0.03251318397229605,[ 0.19667878 -6.52413077]
10334,0.0709063089736941,[  4.46396761 -15.90067476]
10335,0.09687646093991505,[ -5.07093189 -15.95598187]
10336,0.033296746591493634,[  2.26623897 -27.0521251 ]
